,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
59,2016-12-31,2573847.035862709,2361051.692443112,2434730.6665405165,2573847.035862709,2573847.035862709,-175816.5305239059,-175816.5305239059,-175816.5305239059,-175816.5305239059,-175816.5305239059,-175816.5305239059,0.0,0.0,0.0,2398030.505338803
60,2017-01-31,2578517.6643069615,1865908.6556932332,1938516.1962806846,2578517.6643069615,2578517.6643069615,-677140.2685102322,-677140.2685102322,-677140.2685102322,-677140.2685102322,-677140.2685102322,-677140.2685102322,0.0,0.0,0.0,1901377.3957967293
61,2017-02-28,2582736.2964501576,1523160.4727290026,1595586.5853988251,2582736.2964501576,2582736.2964501576,-1024878.5975964926,-1024878.5975964926,-1024878.5975964926,-1024878.5975964926,-1024878.5975964926,-1024878.5975964926,0.0,0.0,0.0,1557857.698853665
62,2017-03-31,2587406.92489441,2239278.3089393103,2314841.3387572533,2587406.92489441,2587406.92489441,-309391.62731083,-309391.62731083,-309391.62731083,-309391.62731083,-309391.62731083,-309391.62731083,0.0,0.0,0.0,2278015.29758358
63,2017-04-30,2591926.8879049774,2654212.340622873,2729201.8382252925,2591926.8879049774,2591926.8879049774,99963.7279473565,99963.7279473565,99963.7279473565,99963.7279473565,99963.7279473565,99963.7279473565,0.0,0.0,0.0,2691890.615852334
64,2017-05-31,2596597.51634923,2969619.100407778,3045483.7609128635,2596597.51634923,2596597.51634923,410662.9524182102,410662.9524182102,410662.9524182102,410662.9524182102,410662.9524182102,410662.9524182102,0.0,0.0,0.0,3007260.46876744
65,2017-06-30,2601117.479359797,3303764.7008421384,3377435.877198466,2601117.479359797,2601117.479359797,740040.4057337639,740040.4057337639,740040.4057337639,740040.4057337639,740040.4057337639,740040.4057337639,0.0,0.0,0.0,3341157.8850935614
66,2017-07-31,2605788.1078040497,3680857.5506589124,3753126.34865616,2605788.1078040497,2605788.1078040497,1111615.963279535,1111615.963279535,1111615.963279535,1111615.963279535,1111615.963279535,1111615.963279535,0.0,0.0,0.0,3717404.071083585
67,2017-08-31,2610458.7362483023,3144976.280064488,3217916.8758550324,2610458.7362483023,2610458.7362483023,571074.9303553542,571074.9303553542,571074.9303553542,571074.9303553542,571074.9303553542,571074.9303553542,0.0,0.0,0.0,3181533.6666036565
68,2017-09-30,2614978.6992588695,2626772.643533464,2699297.435216082,2614978.6992588695,2614978.6992588695,47853.84845443457,47853.84845443457,47853.84845443457,47853.84845443457,47853.84845443457,47853.84845443457,0.0,0.0,0.0,2662832.547713304
69,2017-10-31,2619649.3277031225,2220626.76944942,2296443.6769347438,2619649.3277031225,2619649.3277031225,-360838.56646733155,-360838.56646733155,-360838.56646733155,-360838.56646733155,-360838.56646733155,-360838.56646733155,0.0,0.0,0.0,2258810.761235791
70,2017-11-30,2624169.2907136893,2068108.2003192431,2140350.9539408525,2624169.2907136893,2624169.2907136893,-519122.61951754434,-519122.61951754434,-519122.61951754434,-519122.61951754434,-519122.61951754434,-519122.61951754434,0.0,0.0,0.0,2105046.671196145
71,2017-12-31,2628839.9191579423,2421070.0168962213,2497353.1860317653,2628839.9191579423,2628839.9191579423,-169464.11420761936,-169464.11420761936,-169464.11420761936,-169464.11420761936,-169464.11420761936,-169464.11420761936,0.0,0.0,0.0,2459375.804950323
72,2018-01-01,2628990.5845916276,2394149.8391735996,2468244.793426806,2628990.584591628,2628990.584591628,-197703.97643872595,-197703.97643872595,-197703.97643872595,-197703.97643872595,-197703.97643872595,-197703.97643872595,0.0,0.0,0.0,2431286.6081529018
73,2018-02-01,2633661.21303588,1930349.5673848505,2004585.671049084,2633635.6822617967,2633690.2844939847,-666125.9505511563,-666125.9505511563,-666125.9505511563,-666125.9505511563,-666125.9505511563,-666125.9505511563,0.0,0.0,0.0,1967535.2624847237
74,2018-03-01,2637879.8451790763,1608461.6835904038,1684898.0453217095,2637693.980426008,2638025.1242555785,-991662.6663777243,-991662.6663777243,-991662.6663777243,-991662.6663777243,-991662.6663777243,-991662.6663777243,0.0,0.0,0.0,1646217.1788013522
75,2018-04-01,2642550.473623329,2275128.2430067617,2350942.2381266784,2642133.683084802,2642913.5384324524,-329149.3893478684,-329149.3893478684,-329149.3893478684,-329149.3893478684,-329149.3893478684,-329149.3893478684,0.0,0.0,0.0,2313401.0842754603
76,2018-05-01,2647070.4366338956,2752181.8572177924,2828699.3105483144,2646385.814701662,2647677.5591938747,142920.40570222904,142920.40570222904,142920.40570222904,142920.40570222904,142920.40570222904,142920.40570222904,0.0,0.0,0.0,2789990.8423361247
77,2018-06-01,2651741.0650781486,2986542.105657647,3060385.8911106493,2650781.7020838032,2652614.629424571,370058.0287020531,370058.0287020531,370058.0287020531,370058.0287020531,370058.0287020531,370058.0287020531,0.0,0.0,0.0,3021799.093780202
78,2018-07-01,2656261.028088716,3392419.5617954694,3463865.938162747,2654898.4866782636,2657435.518416299,772383.6214431751,772383.6214431751,772383.6214431751,772383.6214431751,772383.6214431751,772383.6214431751,0.0,0.0,0.0,3428644.649531891
79,2018-08-01,2660931.6565329684,3702488.8221933804,3774255.0329237925,2659168.3481727648,2662447.9165650727,1076092.224182544,1076092.224182544,1076092.224182544,1076092.224182544,1076092.224182544,1076092.224182544,0.0,0.0,0.0,3737023.8807155127
80,2018-09-01,2665602.2849772214,3219997.415813216,3296378.330155475,2663494.888447784,2667508.9167820094,593067.485077986,593067.485077986,593067.485077986,593067.485077986,593067.485077986,593067.485077986,0.0,0.0,0.0,3258669.7700552074
81,2018-10-01,2670122.2479877886,2694740.453283356,2767227.688517034,2667655.481006542,2672425.3073883923,60453.39926386451,60453.39926386451,60453.39926386451,60453.39926386451,60453.39926386451,60453.39926386451,0.0,0.0,0.0,2730575.647251653
82,2018-11-01,2674792.8764320407,2260698.387915676,2333578.3434290295,2671944.3787774406,2677517.597476308,-374895.98295271304,-374895.98295271304,-374895.98295271304,-374895.98295271304,-374895.98295271304,-374895.98295271304,0.0,0.0,0.0,2299896.8934793277
83,2018-12-01,2679312.839442608,2089098.8143420075,2159151.8790174695,2676041.550746793,2682443.7046736297,-554024.1529660769,-554024.1529660769,-554024.1529660769,-554024.1529660769,-554024.1529660769,-554024.1529660769,0.0,0.0,0.0,2125288.686476531
